DevEUI,Status,Atividade,Porta
0080e1150044e0e5,Na NLT,Ativo,2
0080e1150044e0e7,Na NLT,Ativo,2
0080e1150044e0f2,Na NLT,Não ativo, desconhecida
0080e1150044e0f4,Na NLT,Não ativo, desconhecida
0080e1150044e0f5,Na NLT,Não ativo, desconhecida
0080e1150044e0f7,Na NLT,Não ativo, desconhecida
0080e1150044e0fc,Na NLT,Não ativo, desconhecida
0080e1150044e0fd,Na NLT,Não ativo, desconhecida
0080e1150044e0ff,Na NLT,Não ativo, desconhecida
0080e1150044e102,Na NLT,Não ativo, desconhecida
0080e1150044e104,Na NLT,Não ativo, desconhecida
0080e1150044e105,Na NLT,Ativo,2
0080e1150044e107,Na NLT,Ativo,2
0080e1150044e109,Na NLT,Ativo,2
0080e1150044e10a,Na NLT,Ativo, desconhecida
0080e1150044e10b,Na NLT,Ativo,2
0080e1150044e10c,Na NLT,Ativo,2
0080e1150044e10e,Na NLT,Ativo,2
0080e1150044e10f,Na NLT,Ativo,2
0080e1150044e110,Na NLT,Ativo,2
0080e1150044e111,Na NLT,Ativo,2
0080e1150044e115,Na NLT,Ativo,2
0080e1150044e116,Na NLT,Ativo,2
0080e1150044e117,Na NLT,Não ativo, desconhecida
0080e1150044e118,Na NLT,Ativo,2
0080e1150044e119,Na NLT,Ativo,2
0080e1150044e11a,Na NLT,Ativo,2
0080e1150044e11b,Na NLT,Não ativo, desconhecida
0080e1150044e11d,Na NLT,Ativo, desconhecida
0080e1150044e11e,Na NLT,Não ativo, desconhecida
0080e1150044e11f,Na NLT,Ativo,2
0080e1150044e120,Na NLT,Ativo,2
0080e1150044e121,Na NLT,Não ativo, desconhecida
0080e1150044e123,Na NLT,Ativo,2
0080e1150044e124,Na NLT,Ativo,2
0080e1150044e125,Na NLT,Ativo,2
0080e1150044e126,Na NLT,Não ativo, desconhecida
0080e1150044e127,Na NLT,Não ativo, desconhecida
0080e1150044e128,Fora da NLT,Não ativo, desconhecida
0080e1150044e129,Na NLT,Ativo,2
0080e1150044e12a,Na NLT,Ativo,2
0080e1150044e12b,Na NLT,Não ativo, desconhecida
0080e1150044e12c,Na NLT,Não ativo, desconhecida
0080e1150044e12d,Na NLT,Não ativo, desconhecida
0080e1150044e131,Na NLT,Não ativo, desconhecida
0080e1150044e132,Na NLT,Não ativo, desconhecida
0080e1150044e133,Na NLT,Não ativo, desconhecida
0080e1150044e134,Na NLT,Não ativo, desconhecida
0080e1150044e139,Na NLT,Não ativo, desconhecida
0080e1150044e13b,Na NLT,Ativo,2
0080e1150044e13c,Na NLT,Ativo,8
0080e1150044e13d,Na NLT,Não ativo, desconhecida
0080e1150044e13e,Na NLT,Ativo, desconhecida
0080e1150044e143,Na NLT,Ativo,2
0080e1150044e144,Na NLT,Ativo,2
0080e1150044e147,Na NLT,Ativo,2
0080e1150044e148,Na NLT,Ativo,2
0080e1150044e14f,Na NLT,Ativo,2
0080e1150044e151,Na NLT,Ativo,2
0080e1150044e153,Na NLT,Não ativo, desconhecida
0080e1150044e156,Na NLT,Não ativo, desconhecida
0080e1150044e159,Na NLT,Não ativo, desconhecida
0080e1150044e16e,Na NLT,Não ativo, desconhecida
0080e1150044e16f,Na NLT,Não ativo, desconhecida
0080e1150044e170,Na NLT,Não ativo, desconhecida
0080e1150044e171,Fora da NLT,Não ativo, desconhecida
0080e1150044e172,Na NLT,Não ativo, desconhecida
0080e1150044e173,Na NLT,Ativo,8
0080e1150044e175,Na NLT,Não ativo, desconhecida
0080e1150044e176,Na NLT,Não ativo, desconhecida
0080e1150044e178,Na NLT,Não ativo, desconhecida
0080e1150044e179,Na NLT,Não ativo, desconhecida
0080e1150044e17a,Na NLT,Não ativo, desconhecida
0080e1150044e17c,Na NLT,Ativo,2
0080e1150044e17e,Na NLT,Ativo,2
0080e1150044e180,Na NLT,Não ativo, desconhecida
0080e1150044e182,Na NLT,Não ativo, desconhecida
0080e1150044e184,Na NLT,Não ativo, desconhecida
0080e1150044e187,Na NLT,Não ativo, desconhecida
0080e1150044e18b,Fora da NLT,Não ativo, desconhecida
0080e1150044e190,Fora da NLT,Não ativo, desconhecida
0080e1150044e191,Na NLT,Não ativo, desconhecida
0080e1150044e192,Na NLT,Ativo,2
0080e1150044e195,Na NLT,Não ativo, desconhecida
0080e1150044e196,Na NLT,Não ativo, desconhecida
0080e1150044e197,Na NLT,Não ativo, desconhecida
0080e1150044e198,Na NLT,Não ativo, desconhecida
0080e1150044e19b,Na NLT,Não ativo, desconhecida
0080e1150044e1a0,Na NLT,Ativo,0
0080e1150044e1a5,Na NLT,Não ativo, desconhecida
0080e1150044e1a6,Na NLT,Não ativo, desconhecida
0080e1150044e1a9,Na NLT,Não ativo, desconhecida
0080e1150044e1aa,Na NLT,Não ativo, desconhecida
0080e1150044e1ae,Na NLT,Não ativo, desconhecida
0080e1150044e1b0,Na NLT,Não ativo, desconhecida
0080e1150044e1b1,Na NLT,Não ativo, desconhecida
0080e1150044e1b4,Na NLT,Não ativo, desconhecida
0080e1150044e1b5,Fora da NLT,Não ativo, desconhecida
0080e1150044e1b9,Na NLT,Ativo,8
0080e1150044e1ba,Na NLT,Não ativo, desconhecida
0080e1150044e1be,Na NLT,Ativo,8
0080e1150044e1c0,Na NLT,Ativo,2
0080e1150044e1c1,Na NLT,Ativo,2
0080e1150044e1c6,Na NLT,Ativo, desconhecida
0080e1150044e1d0,Na NLT,Ativo,2
0080e1150044e1d8,Na NLT,Ativo, desconhecida
0080e1150044e1d9,Na NLT,Ativo,2
0080e1150044e1dd,Na NLT,Ativo,2
0080e1150044e1de,Fora da NLT,Não ativo, desconhecida
0080e1150044e1e4,Na NLT,Ativo,2
0080e1150044e1e6,Na NLT,Ativo,2
0080e1150044e1e9,Na NLT,Não ativo, desconhecida
0080e1150044e1ea,Na NLT,Não ativo, desconhecida
0080e1150044e1eb,Na NLT,Não ativo, desconhecida
0080e1150044e1ec,Na NLT,Não ativo, desconhecida
0080e1150044e1ef,Na NLT,Não ativo, desconhecida
0080e1150044e1f0,Na NLT,Não ativo, desconhecida
0080e1150044e1f2,Na NLT,Não ativo, desconhecida
0080e1150044e1f3,Na NLT,Não ativo, desconhecida
0080e1150044e1f4,Na NLT,Não ativo, desconhecida
0080e1150044e1f5,Na NLT,Não ativo, desconhecida
0080e1150044e1f9,Na NLT,Não ativo, desconhecida
0080e1150044e1fa,Na NLT,Não ativo, desconhecida
0080e1150044e1fb,Na NLT,Ativo,2
0080e1150044e1fc,Na NLT,Ativo,2
0080e1150044e1fd,Na NLT,Ativo,2
0080e1150044e1fe,Na NLT,Ativo,2
0080e1150044e1ff,Na NLT,Ativo,2
0080e1150044e200,Na NLT,Não ativo, desconhecida
0080e1150044e202,Na NLT,Ativo,2
0080e1150044e203,Na NLT,Ativo,2
0080e1150044e204,Na NLT,Ativo,2
0080e1150044e205,Fora da NLT,Não ativo, desconhecida
0080e1150044e206,Na NLT,Ativo,2
0080e1150044e207,Na NLT,Ativo,2
0080e1150044e208,Na NLT,Ativo,2
0080e1150044e20a,Na NLT,Ativo,2
0080e1150044e20c,Na NLT,Não ativo, desconhecida
0080e1150044e20e,Na NLT,Ativo,2
0080e1150044e20f,Na NLT,Ativo,2
0080e1150044e214,Na NLT,Ativo,2
0080e1150044e215,Na NLT,Ativo,2
0080e1150044e218,Na NLT,Ativo,2
0080e1150044e21b,Na NLT,Ativo,2
0080e1150044e21e,Na NLT,Ativo, desconhecida
0080e1150044e221,Na NLT,Ativo,2
0080e1150044e22b,Na NLT,Ativo,2
0080e1150044e22e,Fora da NLT,Não ativo, desconhecida
0080e1150044e230,Fora da NLT,Não ativo, desconhecida
0080e1150044e231,Na NLT,Não ativo, desconhecida
0080e1150044e234,Na NLT,Ativo,2
0080e1150044e23d,Na NLT,Ativo,2
0080e1150044e242,Fora da NLT,Não ativo, desconhecida
0080e1150044e24b,Na NLT,Ativo,2
0080e1150044e251,Na NLT,Ativo,2
0080e1150044e252,Na NLT,Ativo,2
0080e1150044e254,Fora da NLT,Não ativo, desconhecida
0080e1150044e255,Na NLT,Ativo,2
0080e1150044e280,Na NLT,Ativo,2
0080e1150044e285,Fora da NLT,Não ativo, desconhecida
0080e1150044e286,Na NLT,Ativo,2
0080e1150044e28b,Na NLT,Ativo,2
0080e1150044e28c,Fora da NLT,Não ativo, desconhecida
0080e1150044e2a1,Na NLT,Não ativo, desconhecida
0080e1150044e2a2,Na NLT,Ativo,2
0080e1150044e2a3,Na NLT,Ativo,2
0080e1150044e2a5,Na NLT,Ativo,2
0080e1150044e2d4,Na NLT,Ativo,2
0080e1150044e2d7,Na NLT,Ativo,2
0080e1150044e2d8,Na NLT,Ativo,2
0080e1150044e2e0,Fora da NLT,Não ativo, desconhecida
0080e1150044e2e3,Na NLT,Ativo,2
0080e1150044e2e5,Na NLT,Ativo,2
0080e1150044e2eb,Na NLT,Ativo,2
0080e1150044e2ec,Na NLT,Ativo,2
0080e1150044e2ef,Na NLT,Não ativo, desconhecida
0080e1150044e2f3,Na NLT,Ativo,2
0080e1150044e2f4,Na NLT,Ativo,2
0080e1150044e2f6,Na NLT,Ativo,2
0080e1150044e2f7,Na NLT,Ativo,2
0080e1150044e2fd,Na NLT,Ativo,2
0080e1150044e2fe,Na NLT,Ativo,2
0080e1150044e302,Na NLT,Ativo, desconhecida
0080e1150044e304,Na NLT,Ativo,2
0080e1150044e305,Na NLT,Ativo,2
0080e1150044e306,Na NLT,Ativo,2
0080e1150044e308,Na NLT,Ativo,2
0080e1150044e30d,Na NLT,Não ativo, desconhecida
0080e1150044e312,Na NLT,Não ativo, desconhecida
0080e1150044e315,Na NLT,Não ativo, desconhecida
0080e1150044e318,Na NLT,Não ativo, desconhecida
0080e1150044e31d,Na NLT,Não ativo, desconhecida
0080e1150044e31e,Na NLT,Ativo,2
0080e1150044e31f,Na NLT,Ativo,2
0080e1150044e321,Na NLT,Não ativo, desconhecida
0080e1150044e322,Na NLT,Ativo, desconhecida
0080e1150044e323,Na NLT,Não ativo, desconhecida
0080e1150044e324,Na NLT,Não ativo, desconhecida
0080e1150044e325,Na NLT,Ativo,2
0080e1150044e326,Na NLT,Ativo,2
0080e1150044e328,Na NLT,Não ativo, desconhecida
0080e1150044e329,Na NLT,Ativo,2
0080e1150044e32e,Na NLT,Não ativo, desconhecida
0080e1150044e32f,Na NLT,Não ativo, desconhecida
0080e1150044e331,Na NLT,Ativo,2
0080e1150044e333,Fora da NLT,Não ativo, desconhecida
0080e1150044e334,Na NLT,Ativo,2
0080e1150044e336,Fora da NLT,Não ativo, desconhecida
0080e1150044e337,Na NLT,Ativo,2
0080e1150044e339,Na NLT,Ativo, desconhecida
0080e1150044e33a,Na NLT,Ativo,2
0080e1150044e33b,Na NLT,Não ativo, desconhecida
0080e1150044e33c,Na NLT,Ativo, desconhecida
0080e1150044e33d,Na NLT,Ativo,2
0080e1150044e33e,Na NLT,Ativo,2
0080e1150044e33f,Na NLT,Ativo,2
0080e1150044e340,Fora da NLT,Não ativo, desconhecida
0080e1150044e341,Na NLT,Ativo,2
0080e1150044e342,Na NLT,Ativo,2
0080e1150044e343,Na NLT,Ativo, desconhecida
0080e1150044e345,Na NLT,Não ativo, desconhecida
0080e1150044e346,Fora da NLT,Não ativo, desconhecida
0080e1150044e347,Na NLT,Não ativo, desconhecida
0080e1150044e34e,Na NLT,Ativo,2
0080e1150044e350,Na NLT,Ativo,2
0080e1150044e351,Na NLT,Ativo,2
0080e1150044e352,Na NLT,Não ativo, desconhecida
0080e1150044e353,Na NLT,Não ativo, desconhecida
0080e1150044e354,Na NLT,Não ativo, desconhecida
0080e1150044e355,Na NLT,Ativo, desconhecida
0080e1150044e356,Na NLT,Ativo,2
0080e1150044e357,Na NLT,Ativo,2
0080e1150044e35f,Na NLT,Ativo,2
0080e1150044e362,Na NLT,Ativo,2
0080e1150044e371,Na NLT,Ativo,8
0080e1150044e373,Na NLT,Ativo,8
0080e1150044e377,Na NLT,Não ativo, desconhecida
0080e1150044e379,Na NLT,Não ativo, desconhecida
0080e1150044e37a,Na NLT,Não ativo, desconhecida
0080e1150044e37d,Na NLT,Ativo, desconhecida
0080e1150044e382,Na NLT,Ativo,2
0080e1150044e384,Na NLT,Ativo,2
0080e1150044e385,Na NLT,Ativo,2
0080e1150044e388,Fora da NLT,Não ativo, desconhecida
0080e1150044e389,Na NLT,Não ativo, desconhecida
0080e1150044e38a,Na NLT,Não ativo, desconhecida
0080e1150044e38b,Na NLT,Ativo,2
0080e1150044e38d,Na NLT,Ativo,2
0080e1150044e38f,Na NLT,Ativo,2
0080e1150044e390,Na NLT,Ativo,2
0080e1150044e392,Na NLT,Ativo,2
0080e1150044e393,Na NLT,Ativo,2
0080e1150044e39d,Na NLT,Ativo,2
0080e1150044e39f,Na NLT,Ativo,2
0080e1150044e3a0,Na NLT,Ativo,2
0080e1150044e3a1,Fora da NLT,Não ativo, desconhecida
0080e1150044e3a2,Na NLT,Ativo,2
0080e1150044e3a3,Na NLT,Não ativo, desconhecida
0080e1150044e3a4,Na NLT,Ativo,2
0080e1150044e3a6,Na NLT,Ativo,2
0080e1150044e3a7,Na NLT,Ativo, desconhecida
0080e1150044e3a8,Na NLT,Ativo,2
0080e1150044e3a9,Fora da NLT,Não ativo, desconhecida
0080e1150044e3aa,Na NLT,Não ativo, desconhecida
0080e1150044e3ab,Na NLT,Não ativo, desconhecida
0080e1150044e3ac,Na NLT,Ativo,2
0080e1150044e3ae,Na NLT,Ativo,2
0080e1150044e3b0,Fora da NLT,Não ativo, desconhecida
0080e1150044e3b1,Na NLT,Não ativo, desconhecida
0080e1150044e3b2,Na NLT,Não ativo, desconhecida
0080e1150044e3b3,Na NLT,Não ativo, desconhecida
0080e1150044e3b4,Na NLT,Não ativo, desconhecida
0080e1150044e3bb,Na NLT,Não ativo, desconhecida
0080e1150044e3bc,Na NLT,Não ativo, desconhecida
0080e1150044e3c1,Na NLT,Não ativo, desconhecida
0080e1150044e3c2,Na NLT,Não ativo, desconhecida
0080e1150044e3c4,Fora da NLT,Não ativo, desconhecida
0080e1150044e3c8,Na NLT,Ativo,2
0080e1150044e3d0,Na NLT,Ativo,2
0080e1150044e3d1,Na NLT,Ativo,2
0080e1150044e3d3,Na NLT,Ativo,2
0080e1150044e3d5,Na NLT,Ativo,2
0080e1150044e3dc,Na NLT,Ativo,2
0080e1150044e3dd,Na NLT,Não ativo, desconhecida
0080e1150044e3df,Na NLT,Ativo, desconhecida
0080e1150044e3eb,Na NLT,Não ativo, desconhecida
0080e1150044e3f1,Na NLT,Ativo,2
0080e1150044e3fe,Na NLT,Ativo,2
0080e1150044e408,Na NLT,Ativo,2
0080e1150044e409,Na NLT,Ativo,2
0080e1150044e428,Na NLT,Não ativo, desconhecida
0080e1150044e431,Fora da NLT,Não ativo, desconhecida
0080e1150044e432,Na NLT,Não ativo, desconhecida
0080e1150044e433,Na NLT,Não ativo, desconhecida
0080e1150044e434,Na NLT,Não ativo, desconhecida
0080e1150044e435,Na NLT,Não ativo, desconhecida
0080e1150044e436,Fora da NLT,Não ativo, desconhecida
0080e1150044e437,Na NLT,Não ativo, desconhecida
0080e1150044e438,Na NLT,Ativo,2
0080e1150044e439,Na NLT,Ativo,0
0080e1150044e43a,Na NLT,Não ativo, desconhecida
0080e1150044e43b,Na NLT,Não ativo, desconhecida
0080e1150044e43d,Na NLT,Não ativo, desconhecida
0080e1150044e43e,Na NLT,Não ativo, desconhecida
0080e1150044e43f,Na NLT,Ativo,2
0080e1150044e440,Na NLT,Não ativo, desconhecida
0080e1150044e442,Na NLT,Não ativo, desconhecida
0080e1150044e444,Fora da NLT,Não ativo, desconhecida
0080e1150044e445,Na NLT,Não ativo, desconhecida
0080e1150044e446,Na NLT,Não ativo, desconhecida
0080e1150044e447,Na NLT,Não ativo, desconhecida
0080e1150044e448,Na NLT,Ativo,2
0080e1150044e449,Na NLT,Não ativo, desconhecida
0080e1150044e44a,Na NLT,Não ativo, desconhecida
0080e1150044e44b,Na NLT,Não ativo, desconhecida
0080e1150044e44c,Fora da NLT,Não ativo, desconhecida
0080e1150044e44d,Na NLT,Não ativo, desconhecida
0080e1150044e44e,Na NLT,Não ativo, desconhecida
0080e1150044e44f,Na NLT,Não ativo, desconhecida
0080e1150044e452,Fora da NLT,Não ativo, desconhecida
0080e1150044e453,Na NLT,Ativo,2
0080e1150044e454,Na NLT,Ativo,2
0080e1150044e456,Na NLT,Ativo,2
0080e1150044e457,Na NLT,Ativo,2
0080e1150044e45c,Na NLT,Não ativo, desconhecida
0080e1150044e467,Na NLT,Não ativo, desconhecida
0080e1150044e46f,Na NLT,Não ativo, desconhecida
0080e1150044e475,Na NLT,Não ativo, desconhecida
0080e1150044e47a,Na NLT,Não ativo, desconhecida
0080e1150044e47c,Fora da NLT,Não ativo, desconhecida
0080e1150044e480,Na NLT,Não ativo, desconhecida
0080e1150044e481,Na NLT,Ativo,2
0080e1150044e487,Na NLT,Não ativo, desconhecida
0080e1150044e48a,Na NLT,Não ativo, desconhecida
0080e1150044e48d,Na NLT,Ativo,2
0080e1150044e494,Na NLT,Não ativo, desconhecida
0080e1150044e495,Na NLT,Não ativo, desconhecida
0080e1150044e499,Na NLT,Ativo,2
0080e1150044e49a,Na NLT,Não ativo, desconhecida
0080e1150044e49b,Na NLT,Não ativo, desconhecida
0080e1150044e49c,Na NLT,Não ativo, desconhecida
0080e1150044e4ba,Fora da NLT,Não ativo, desconhecida
0080e1150044e4bb,Na NLT,Não ativo, desconhecida
0080e1150044e4bd,Na NLT,Não ativo, desconhecida
0080e1150044e4be,Na NLT,Não ativo, desconhecida
0080e1150044e4bf,Na NLT,Não ativo, desconhecida
0080e1150044e4c0,Na NLT,Não ativo, desconhecida
0080e1150044e4c4,Na NLT,Não ativo, desconhecida
0080e1150044e4c8,Na NLT,Não ativo, desconhecida
0080e1150044e4ca,Na NLT,Não ativo, desconhecida
0080e1150044e4cf,Na NLT,Não ativo, desconhecida
0080e1150044e4d0,Na NLT,Não ativo, desconhecida
0080e1150044e4d6,Na NLT,Ativo,2
0080e1150044e4e9,Na NLT,Não ativo, desconhecida
0080e1150044e4ed,Na NLT,Ativo,2
0080e1150044e4ee,Na NLT,Não ativo, desconhecida
0080e1150044e4ef,Na NLT,Não ativo, desconhecida
0080e1150044e4f1,Na NLT,Não ativo, desconhecida
0080e1150044e4f4,Na NLT,Não ativo, desconhecida
0080e1150044e4fa,Na NLT,Não ativo, desconhecida
0080e1150044e4fe,Na NLT,Não ativo, desconhecida
0080e1150044e4ff,Na NLT,Não ativo, desconhecida
0080e1150044e504,Na NLT,Não ativo, desconhecida
0080e1150044e505,Na NLT,Não ativo, desconhecida
0080e1150044e508,Na NLT,Não ativo, desconhecida
0080e1150044e509,Na NLT,Não ativo, desconhecida
0080e1150044e50b,Na NLT,Não ativo, desconhecida
0080e1150044e50c,Fora da NLT,Não ativo, desconhecida
0080e1150044e50d,Na NLT,Não ativo, desconhecida
0080e1150044e511,Na NLT,Não ativo, desconhecida
0080e1150044e517,Na NLT,Não ativo, desconhecida
0080e1150044e519,Na NLT,Não ativo, desconhecida
0080e1150044e51a,Na NLT,Não ativo, desconhecida
0080e1150044e520,Na NLT,Não ativo, desconhecida
0080e1150044e522,Na NLT,Não ativo, desconhecida
0080e1150044e528,Na NLT,Não ativo, desconhecida
0080e1150044e529,Na NLT,Não ativo, desconhecida
0080e1150044e532,Na NLT,Não ativo, desconhecida
0080e1150044e534,Na NLT,Não ativo, desconhecida
0080e1150044e537,Na NLT,Não ativo, desconhecida
0080e1150044e539,Na NLT,Não ativo, desconhecida
0080e1150044e53c,Fora da NLT,Não ativo, desconhecida
0080e1150044e53d,Na NLT,Não ativo, desconhecida
0080e1150044e53e,Na NLT,Não ativo, desconhecida
0080e1150044e540,Na NLT,Ativo,2
0080e1150044e541,Na NLT,Ativo,2
0080e1150044e542,Na NLT,Não ativo, desconhecida
0080e1150044e543,Na NLT,Não ativo, desconhecida
0080e1150044e544,Na NLT,Não ativo, desconhecida
0080e1150044e545,Na NLT,Não ativo, desconhecida
0080e1150044e546,Na NLT,Não ativo, desconhecida
0080e1150044e547,Na NLT,Não ativo, desconhecida
0080e1150044e548,Na NLT,Não ativo, desconhecida
0080e1150044e549,Na NLT,Não ativo, desconhecida
0080e1150044e54a,Na NLT,Não ativo, desconhecida
0080e1150044e54d,Na NLT,Não ativo, desconhecida
0080e1150044e550,Na NLT,Ativo,2
0080e1150044e551,Na NLT,Não ativo, desconhecida
0080e1150044e552,Na NLT,Ativo,2
0080e1150044e554,Na NLT,Não ativo, desconhecida
0080e1150044e555,Na NLT,Não ativo, desconhecida
0080e1150044e556,Na NLT,Ativo,8
0080e1150044e558,Na NLT,Não ativo, desconhecida
0080e1150044e559,Na NLT,Não ativo, desconhecida
0080e1150044e55b,Na NLT,Não ativo, desconhecida
0080e1150044e55d,Fora da NLT,Não ativo, desconhecida
0080e1150044e55e,Na NLT,Não ativo, desconhecida
0080e1150044e55f,Na NLT,Não ativo, desconhecida
0080e1150044e560,Na NLT,Não ativo, desconhecida
0080e1150044e561,Na NLT,Não ativo, desconhecida
0080e1150044e562,Na NLT,Não ativo, desconhecida
0080e1150044e563,Na NLT,Não ativo, desconhecida
0080e1150044e564,Na NLT,Ativo,8
0080e1150044e565,Na NLT,Não ativo, desconhecida
0080e1150044e567,Na NLT,Não ativo, desconhecida
0080e1150044e568,Na NLT,Não ativo, desconhecida
0080e1150044e569,Fora da NLT,Não ativo, desconhecida
0080e1150044e56b,Na NLT,Ativo,2
0080e1150044e56c,Na NLT,Ativo,2
0080e1150044e56d,Na NLT,Não ativo, desconhecida
0080e1150044e576,Na NLT,Não ativo, desconhecida
0080e1150044e577,Na NLT,Não ativo, desconhecida
0080e1150044e578,Na NLT,Não ativo, desconhecida
0080e1150044e579,Na NLT,Ativo,2
0080e1150044e57a,Na NLT,Ativo,2
0080e1150044e57d,Na NLT,Não ativo, desconhecida
0080e1150044e57e,Na NLT,Não ativo, desconhecida
0080e1150044e57f,Na NLT,Ativo,8
0080e1150044e580,Na NLT,Não ativo, desconhecida
0080e1150044e581,Na NLT,Não ativo, desconhecida
0080e1150044e582,Na NLT,Não ativo, desconhecida
0080e1150044e583,Na NLT,Não ativo, desconhecida
0080e1150044e584,Na NLT,Não ativo, desconhecida
0080e1150044e585,Na NLT,Não ativo, desconhecida
0080e1150044e586,Na NLT,Não ativo,8
0080e1150044e588,Na NLT,Não ativo, desconhecida
0080e1150044e589,Na NLT,Não ativo, desconhecida
0080e1150044e58a,Na NLT,Não ativo, desconhecida
0080e1150044e58b,Na NLT,Não ativo, desconhecida
0080e1150044e58d,Fora da NLT,Não ativo, desconhecida
0080e1150044e58e,Na NLT,Não ativo, desconhecida
0080e1150044e58f,Na NLT,Não ativo, desconhecida
0080e1150044e590,Fora da NLT,Não ativo, desconhecida
0080e1150044e591,Na NLT,Não ativo, desconhecida
0080e1150044e592,Na NLT,Não ativo, desconhecida
0080e1150044e593,Na NLT,Não ativo, desconhecida
0080e1150044e594,Na NLT,Não ativo, desconhecida
0080e1150044e595,Na NLT,Não ativo, desconhecida
0080e1150044e596,Na NLT,Não ativo, desconhecida
0080e1150044e597,Na NLT,Não ativo, desconhecida
0080e1150044e598,Na NLT,Ativo,8
0080e1150044e599,Na NLT,Não ativo, desconhecida
0080e1150044e59a,Na NLT,Não ativo, desconhecida
0080e1150044e59b,Na NLT,Não ativo, desconhecida
0080e1150044e59c,Na NLT,Não ativo, desconhecida
0080e1150044e59e,Na NLT,Não ativo, desconhecida
0080e1150044e59f,Na NLT,Não ativo, desconhecida
0080e1150044e5a0,Na NLT,Não ativo, desconhecida
0080e1150044e5a1,Na NLT,Não ativo, desconhecida
0080e1150044e5a2,Na NLT,Não ativo, desconhecida
0080e1150044e5a4,Na NLT,Não ativo, desconhecida
0080e1150044e5a5,Na NLT,Não ativo, desconhecida
0080e1150044e5a7,Na NLT,Não ativo, desconhecida
0080e1150044e5a8,Na NLT,Não ativo, desconhecida
0080e1150044e5a9,Fora da NLT,Não ativo, desconhecida
0080e1150044e5aa,Na NLT,Não ativo, desconhecida
0080e1150044e5ab,Fora da NLT,Não ativo, desconhecida
0080e1150044e5ad,Na NLT,Não ativo, desconhecida
0080e1150044e5ae,Na NLT,Não ativo, desconhecida
0080e1150044e5af,Na NLT,Não ativo, desconhecida
0080e1150044e5b0,Na NLT,Não ativo, desconhecida
0080e1150044e5b1,Na NLT,Não ativo, desconhecida
0080e1150044e5b2,Na NLT,Não ativo, desconhecida
0080e1150044e5b3,Fora da NLT,Não ativo, desconhecida
0080e1150044e5b5,Na NLT,Não ativo, desconhecida
0080e1150044e5b7,Na NLT,Não ativo, desconhecida
0080e1150044e5b8,Na NLT,Não ativo, desconhecida
0080e1150044e5b9,Na NLT,Não ativo, desconhecida
0080e1150044e5ba,Na NLT,Ativo,2
0080e1150044e5bc,Na NLT,Ativo,2
0080e1150044e5bd,Na NLT,Ativo,2
0080e1150044e5be,Na NLT,Ativo,2
0080e1150044e5bf,Fora da NLT,Não ativo, desconhecida
0080e1150044e5c0,Na NLT,Não ativo, desconhecida
0080e1150044e5c1,Na NLT,Não ativo, desconhecida
0080e1150044e5c2,Na NLT,Não ativo, desconhecida
0080e1150044e5c3,Na NLT,Ativo,2
0080e1150044e5c4,Na NLT,Não ativo, desconhecida
0080e1150044e5c5,Na NLT,Não ativo, desconhecida
0080e1150044e5c6,Na NLT,Ativo,2
0080e1150044e5c7,Na NLT,Não ativo, desconhecida
0080e1150044e5c8,Na NLT,Não ativo, desconhecida
0080e1150044e5c9,Na NLT,Não ativo, desconhecida
0080e1150044e5ca,Na NLT,Ativo,2
0080e1150044e5cb,Na NLT,Não ativo, desconhecida
0080e1150044e5d6,Na NLT,Ativo,2
0080e1150044e5d8,Na NLT,Não ativo, desconhecida
0080e1150044e5d9,Na NLT,Não ativo, desconhecida
0080e1150044e5da,Na NLT,Não ativo, desconhecida
0080e1150044e5db,Na NLT,Não ativo, desconhecida
0080e1150044e5dd,Na NLT,Não ativo, desconhecida
0080e1150044e5de,Na NLT,Não ativo, desconhecida
0080e1150044e5e1,Na NLT,Não ativo, desconhecida
0080e1150044e5e2,Na NLT,Não ativo, desconhecida
0080e1150044e5e8,Na NLT,Não ativo, desconhecida
0080e1150044e5fb,Na NLT,Não ativo, desconhecida
0080e1150044e609,Na NLT,Não ativo, desconhecida
0080e1150044e60a,Fora da NLT,Não ativo, desconhecida
0080e1150044e60b,Na NLT,Não ativo, desconhecida
0080e1150044e60c,Na NLT,Não ativo, desconhecida
0080e1150044e60d,Na NLT,Ativo, desconhecida
0080e1150044e60e,Na NLT,Não ativo, desconhecida
0080e1150044e610,Na NLT,Não ativo, desconhecida
0080e1150044e611,Na NLT,Ativo,2
0080e1150044e612,Na NLT,Não ativo, desconhecida
0080e1150044e615,Na NLT,Não ativo, desconhecida
0080e1150044e616,Na NLT,Não ativo, desconhecida
0080e1150044e619,Fora da NLT,Não ativo, desconhecida
0080e1150044e63b,Na NLT,Ativo,2
0080e1150044e63c,Na NLT,Não ativo, desconhecida
0080e1150044e645,Na NLT,Não ativo, desconhecida
0080e1150044e646,Na NLT,Não ativo, desconhecida
0080e1150044e64b,Na NLT,Não ativo, desconhecida
